"generation","variant","count","S"
4064,5126,4,"0"
4064,5128,6,"0"
4064,5131,15,"0"
4064,5132,7,"0"
4064,5133,1,"0"
4064,5136,1,"0"
4064,5137,1,"0"
4065,3598,84,"0"
4065,4268,194,"0"
4065,4583,8,"0"
4065,4740,7,"0"
4065,4838,307,"0"
4065,4878,127,"0"
4065,4975,57,"0"
4065,5027,71,"0"
4065,5028,51,"0"
4065,5075,28,"0"
4065,5097,3,"0"
4065,5110,12,"0"
4065,5118,13,"0"
4065,5126,1,"0"
4065,5128,9,"0"
4065,5131,12,"0"
4065,5132,8,"0"
4065,5133,1,"0"
4065,5136,1,"0"
4065,5137,4,"0"
4065,5138,1,"0"
4065,5139,1,"0"
4066,3598,94,"0"
4066,4268,183,"0"
4066,4583,11,"0"
4066,4740,7,"0"
4066,4838,307,"0"
4066,4878,92,"0"
4066,4975,58,"0"
4066,5027,87,"0"
4066,5028,50,"0"
4066,5075,41,"0"
4066,5097,3,"0"
4066,5110,10,"0"
4066,5118,15,"0"
4066,5126,2,"0"
4066,5128,12,"0"
4066,5131,15,"0"
4066,5132,8,"0"
4066,5137,4,"0"
4066,5139,1,"0"
4067,3598,107,"0"
4067,4268,184,"0"
4067,4583,12,"0"
4067,4740,5,"0"
4067,4838,297,"0"
4067,4878,86,"0"
4067,4975,56,"0"
4067,5027,106,"0"
4067,5028,49,"0"
4067,5075,38,"0"
4067,5097,4,"0"
4067,5110,7,"0"
4067,5118,11,"0"
4067,5126,2,"0"
4067,5128,12,"0"
4067,5131,13,"0"
4067,5132,6,"0"
4067,5137,4,"0"
4067,5139,1,"0"
4068,3598,101,"0"
4068,4268,193,"0"
4068,4583,8,"0"
4068,4740,6,"0"
4068,4838,287,"0"
4068,4878,98,"0"
4068,4975,52,"0"
4068,5027,113,"0"
4068,5028,45,"0"
4068,5075,34,"0"
4068,5097,7,"0"
4068,5110,5,"0"
4068,5118,14,"0"
4068,5128,8,"0"
4068,5131,18,"0"
4068,5132,4,"0"
4068,5137,4,"0"
4068,5139,1,"0"
4068,5140,1,"0"
4068,5141,1,"0"
4069,3598,101,"0"
4069,4268,218,"0"
4069,4583,6,"0"
4069,4740,6,"0"
4069,4838,264,"0"
4069,4878,116,"0"
4069,4975,40,"0"
4069,5027,121,"0"
4069,5028,36,"0"
4069,5075,25,"0"
4069,5097,6,"0"
4069,5110,5,"0"
4069,5118,14,"0"
4069,5128,7,"0"
4069,5131,18,"0"
4069,5132,5,"0"
4069,5137,6,"0"
4069,5139,3,"0"
4069,5141,2,"0"
4069,5142,1,"0"
4070,3598,109,"0"
4070,4268,215,"0"
4070,4583,7,"0"
4070,4740,1,"0"
4070,4838,262,"0"
4070,4878,117,"0"
4070,4975,44,"0"
4070,5027,122,"0"
4070,5028,37,"0"
4070,5075,36,"0"
4070,5097,4,"0"
4070,5110,3,"0"
4070,5118,9,"0"
4070,5128,5,"0"
4070,5131,13,"0"
4070,5132,5,"0"
4070,5137,7,"0"
4070,5139,2,"0"
4070,5141,1,"0"
4070,5142,1,"0"
4071,3598,109,"0"
4071,4268,218,"0"
4071,4583,5,"0"
4071,4740,1,"0"
4071,4838,267,"0"
4071,4878,114,"0"
4071,4975,45,"0"
4071,5027,134,"0"
4071,5028,37,"0"
4071,5075,33,"0"
4071,5097,2,"0"
4071,5110,1,"0"
4071,5118,9,"0"
4071,5128,3,"0"
4071,5131,6,"0"
4071,5132,3,"0"
4071,5137,8,"0"
4071,5139,3,"0"
4071,5141,1,"0"
4071,5142,1,"0"
4072,3598,121,"0"
4072,4268,217,"0"
4072,4583,5,"0"
4072,4740,1,"0"
4072,4838,247,"0"
4072,4878,132,"0"
4072,4975,36,"0"
4072,5027,137,"0"
4072,5028,37,"0"
4072,5075,33,"0"
4072,5110,2,"0"
4072,5118,7,"0"
4072,5128,2,"0"
4072,5131,8,"0"
4072,5132,5,"0"
4072,5137,7,"0"
4072,5139,1,"0"
4072,5141,2,"0"
4073,3598,118,"0"
4073,4268,199,"0"
4073,4583,5,"0"
4073,4838,248,"0"
4073,4878,135,"0"
4073,4975,28,"0"
4073,5027,150,"0"
4073,5028,43,"0"
4073,5075,31,"0"
4073,5110,3,"0"
4073,5118,9,"0"
4073,5128,2,"0"
4073,5131,11,"0"
4073,5132,6,"0"
4073,5137,7,"0"
4073,5139,2,"0"
4073,5141,3,"0"
4074,3598,121,"0"
4074,4268,201,"0"
4074,4583,3,"0"
4074,4838,254,"0"
4074,4878,134,"0"
4074,4975,30,"0"
4074,5027,139,"0"
4074,5028,52,"0"
4074,5075,31,"0"
4074,5110,3,"0"
4074,5118,9,"0"
4074,5128,2,"0"
4074,5131,8,"0"
4074,5132,4,"0"
4074,5137,4,"0"
4074,5139,2,"0"
4074,5141,3,"0"
4075,3598,117,"0"
4075,4268,189,"0"
4075,4583,4,"0"
4075,4838,267,"0"
4075,4878,130,"0"
4075,4975,33,"0"
4075,5027,148,"0"
4075,5028,50,"0"
4075,5075,22,"0"
4075,5110,3,"0"
4075,5118,7,"0"
4075,5131,9,"0"
4075,5132,6,"0"
4075,5137,4,"0"
4075,5139,5,"0"
4075,5141,4,"0"
4075,5143,1,"0"
4075,5144,1,"0"
4076,3598,105,"0"
4076,4268,196,"0"
4076,4583,5,"0"
4076,4838,266,"0"
4076,4878,127,"0"
4076,4975,30,"0"
4076,5027,157,"0"
4076,5028,58,"0"
4076,5075,13,"0"
4076,5118,8,"0"
4076,5131,12,"0"
4076,5132,9,"0"
4076,5137,5,"0"
4076,5139,4,"0"
4076,5141,3,"0"
4076,5143,2,"0"
4077,3598,109,"0"
4077,4268,196,"0"
4077,4583,2,"0"
4077,4838,281,"0"
4077,4878,124,"0"
4077,4975,25,"0"
4077,5027,149,"0"
4077,5028,64,"0"
4077,5075,11,"0"
4077,5118,9,"0"
4077,5131,12,"0"
4077,5132,9,"0"
4077,5137,3,"0"
4077,5139,4,"0"
4077,5141,1,"0"
4077,5143,1,"0"
4078,3598,110,"0"
4078,4268,193,"0"
4078,4583,3,"0"
4078,4838,275,"0"
4078,4878,143,"0"
4078,4975,29,"0"
4078,5027,141,"0"
4078,5028,63,"0"
4078,5075,5,"0"
4078,5118,11,"0"
4078,5131,13,"0"
4078,5132,4,"0"
4078,5137,1,"0"
4078,5139,8,"0"
4078,5141,1,"0"
4079,3598,102,"0"
4079,4268,209,"0"
4079,4583,3,"0"
4079,4838,274,"0"
4079,4878,152,"0"
4079,4975,34,"0"
4079,5027,131,"0"
4079,5028,62,"0"
4079,5075,4,"0"
4079,5118,13,"0"
4079,5131,8,"0"
4079,5132,1,"0"
4079,5139,5,"0"
4079,5145,1,"0"
4079,5146,1,"0"
4080,3598,95,"0"
4080,4268,220,"0"
4080,4583,3,"0"
4080,4838,286,"0"
4080,4878,152,"0"
4080,4975,36,"0"
4080,5027,108,"0"
4080,5028,58,"0"
4080,5075,2,"0"
4080,5118,15,"0"
4080,5131,11,"0"
4080,5132,1,"0"
4080,5139,9,"0"
4080,5145,3,"0"
4080,5146,1,"0"
4081,3598,87,"0"
4081,4268,242,"0"
4081,4583,8,"0"
4081,4838,279,"0"
4081,4878,147,"0"
4081,4975,43,"0"
4081,5027,104,"0"
4081,5028,52,"0"
4081,5075,1,"0"
4081,5118,15,"0"
4081,5131,6,"0"
4081,5132,2,"0"
4081,5139,6,"0"
4081,5145,5,"0"
4081,5146,1,"0"
4081,5147,1,"0"
4081,5148,1,"0"
4082,3598,85,"0"
4082,4268,250,"0"
4082,4583,13,"0"
4082,4838,284,"0"
4082,4878,136,"0"
4082,4975,42,"0"
4082,5027,104,"0"
4082,5028,49,"0"
4082,5075,1,"0"
4082,5118,10,"0"
4082,5131,6,"0"
4082,5132,3,"0"
4082,5139,6,"0"
4082,5145,3,"0"
4082,5146,1,"0"
4082,5147,5,"0"
4082,5148,1,"0"
4082,5149,1,"0"
4083,3598,89,"0"
4083,4268,247,"0"
4083,4583,8,"0"
4083,4838,254,"0"
4083,4878,154,"0"
4083,4975,46,"0"
4083,5027,125,"0"
4083,5028,40,"0"
4083,5075,3,"0"
4083,5118,9,"0"
4083,5131,6,"0"
4083,5132,3,"0"
4083,5139,4,"0"
4083,5145,2,"0"
4083,5146,2,"0"
4083,5147,6,"0"
4083,5148,1,"0"
4083,5150,1,"0"
4084,3598,83,"0"
4084,4268,217,"0"
4084,4583,12,"0"
4084,4838,262,"0"
4084,4878,151,"0"
4084,4975,46,"0"
4084,5027,141,"0"
4084,5028,46,"0"
4084,5075,5,"0"
4084,5118,9,"0"
4084,5131,6,"0"
4084,5132,1,"0"
4084,5139,4,"0"
4084,5146,2,"0"
4084,5147,13,"0"
4084,5150,2,"0"
4085,3598,88,"0"
4085,4268,192,"0"
4085,4583,21,"0"
4085,4838,284,"0"
4085,4878,175,"0"
4085,4975,47,"0"
4085,5027,115,"0"
4085,5028,50,"0"
4085,5075,1,"0"
4085,5118,7,"0"
4085,5131,7,"0"
4085,5132,1,"0"
4085,5139,1,"0"
4085,5147,10,"0"
4085,5151,1,"0"
4086,3598,91,"0"
4086,4268,198,"0"
4086,4583,21,"0"
4086,4838,295,"0"
4086,4878,183,"0"
4086,4975,41,"0"
4086,5027,111,"0"
4086,5028,36,"0"
4086,5075,2,"0"
4086,5118,7,"0"
4086,5131,4,"0"
4086,5132,1,"0"
4086,5147,4,"0"
4086,5151,4,"0"
4086,5152,1,"0"
4086,5153,1,"0"
4087,3598,85,"0"
4087,4268,197,"0"
4087,4583,23,"0"
4087,4838,273,"0"
4087,4878,196,"0"
4087,4975,41,"0"
4087,5027,117,"0"
4087,5028,39,"0"
4087,5075,2,"0"
4087,5118,8,"0"
4087,5131,5,"0"
4087,5132,3,"0"
4087,5147,3,"0"
4087,5151,5,"0"
4087,5152,1,"0"
4087,5153,1,"0"
4087,5154,1,"0"
4088,3598,107,"0"
4088,4268,191,"0"
4088,4583,17,"0"
4088,4838,260,"0"
4088,4878,191,"0"
4088,4975,40,"0"
4088,5027,119,"0"
4088,5028,46,"0"
4088,5075,1,"0"
4088,5118,12,"0"
4088,5131,5,"0"
4088,5132,3,"0"
4088,5147,1,"0"
4088,5151,3,"0"
4088,5154,1,"0"
4088,5155,1,"0"
4088,5156,1,"0"
4088,5157,1,"0"
4089,3598,111,"0"
4089,4268,190,"0"
4089,4583,18,"0"
4089,4838,256,"0"
4089,4878,196,"0"
4089,4975,41,"0"
4089,5027,124,"0"
4089,5028,41,"0"
4089,5118,12,"0"
4089,5131,2,"0"
4089,5132,4,"0"
4089,5147,1,"0"
4089,5154,1,"0"
4089,5155,1,"0"
4089,5158,1,"0"
4089,5159,1,"0"
4090,3598,103,"0"
4090,4268,195,"0"
4090,4583,22,"0"
4090,4838,253,"0"
4090,4878,198,"0"
4090,4975,46,"0"
4090,5027,120,"0"
4090,5028,36,"0"
4090,5118,10,"0"
4090,5131,5,"0"
4090,5132,6,"0"
4090,5147,2,"0"
4090,5154,1,"0"
4090,5155,1,"0"
4090,5158,1,"0"
4090,5160,1,"0"
4091,3598,95,"0"
4091,4268,206,"0"
4091,4583,26,"0"
4091,4838,262,"0"
4091,4878,190,"0"
4091,4975,45,"0"
4091,5027,119,"0"
4091,5028,36,"0"
4091,5118,12,"0"
4091,5131,1,"0"
4091,5132,1,"0"
4091,5147,2,"0"
4091,5155,1,"0"
4091,5160,2,"0"
4091,5161,1,"0"
4091,5162,1,"0"
4092,3598,85,"0"
4092,4268,201,"0"
4092,4583,34,"0"
4092,4838,273,"0"
4092,4878,181,"0"
4092,4975,48,"0"
4092,5027,120,"0"
4092,5028,34,"0"
4092,5118,13,"0"
4092,5131,3,"0"
4092,5132,1,"0"
4092,5147,1,"0"
4092,5155,4,"0"
4092,5163,1,"0"
4092,5164,1,"0"
4093,3598,95,"0"
4093,4268,189,"0"
4093,4583,37,"0"
4093,4838,258,"0"
4093,4878,189,"0"
4093,4975,50,"0"
4093,5027,129,"0"
4093,5028,27,"0"
4093,5118,7,"0"
4093,5131,6,"0"
4093,5147,3,"0"
4093,5155,9,"0"
4093,5165,1,"0"
4094,3598,71,"0"
4094,4268,202,"0"
4094,4583,31,"0"
4094,4838,268,"0"
4094,4878,212,"0"
4094,4975,32,"0"
4094,5027,129,"0"
4094,5028,27,"0"
4094,5118,9,"0"
4094,5131,7,"0"
4094,5147,4,"0"
4094,5155,5,"0"
4094,5165,2,"0"
4094,5166,1,"0"
4095,3598,61,"0"
4095,4268,202,"0"
4095,4583,49,"0"
4095,4838,297,"0"
4095,4878,205,"0"
4095,4975,31,"0"
4095,5027,120,"0"
4095,5028,18,"0"
4095,5118,5,"0"
4095,5131,4,"0"
4095,5147,2,"0"
4095,5155,6,"0"
4096,3598,57,"0"
4096,4268,200,"0"
4096,4583,36,"0"
4096,4838,300,"0"
4096,4878,218,"0"
4096,4975,29,"0"
4096,5027,127,"0"
4096,5028,17,"0"
4096,5118,3,"0"
4096,5131,3,"0"
4096,5147,1,"0"
4096,5155,8,"0"
4096,5167,1,"0"
4097,3598,54,"0"
4097,4268,203,"0"
4097,4583,35,"0"
4097,4838,320,"0"
4097,4878,203,"0"
4097,4975,34,"0"
4097,5027,122,"0"
4097,5028,19,"0"
4097,5118,1,"0"
4097,5131,1,"0"
4097,5147,2,"0"
4097,5155,3,"0"
4097,5167,1,"0"
4097,5168,1,"0"
4097,5169,1,"0"
4098,3598,43,"0"
4098,4268,189,"0"
4098,4583,35,"0"
4098,4838,366,"0"
4098,4878,179,"0"
4098,4975,24,"0"
4098,5027,138,"0"
4098,5028,20,"0"
4098,5118,1,"0"
4098,5131,2,"0"
4098,5168,2,"0"
4098,5169,1,"0"
4099,3598,39,"0"
4099,4268,199,"0"
4099,4583,34,"0"
4099,4838,348,"0"
4099,4878,179,"0"
4099,4975,33,"0"
4099,5027,135,"0"
4099,5028,23,"0"
4099,5118,1,"0"
4099,5131,3,"0"
4099,5168,5,"0"
4099,5169,1,"0"
4100,3598,37,"0"
4100,4268,192,"0"
4100,4583,26,"0"
4100,4838,368,"0"
4100,4878,173,"0"
4100,4975,36,"0"
4100,5027,126,"0"
4100,5028,29,"0"
4100,5118,1,"0"
4100,5131,5,"0"
4100,5168,5,"0"
4100,5169,2,"0"
4101,3598,37,"0"
4101,4268,188,"0"
4101,4583,31,"0"
4101,4838,370,"0"
4101,4878,180,"0"
4101,4975,25,"0"
4101,5027,122,"0"
4101,5028,36,"0"
4101,5118,1,"0"
4101,5131,7,"0"
4101,5168,3,"0"
4102,3598,39,"0"
4102,4268,186,"0"
4102,4583,24,"0"
4102,4838,369,"0"
4102,4878,189,"0"
4102,4975,20,"0"
4102,5027,122,"0"
4102,5028,36,"0"
4102,5131,7,"0"
4102,5168,6,"0"
4102,5170,1,"0"
4102,5171,1,"0"
4103,3598,43,"0"
4103,4268,206,"0"
4103,4583,20,"0"
4103,4838,366,"0"
4103,4878,177,"0"
4103,4975,15,"0"
4103,5027,126,"0"
4103,5028,31,"0"
4103,5131,8,"0"
4103,5168,5,"0"
4103,5170,1,"0"
4103,5171,2,"0"
4104,3598,48,"0"
4104,4268,225,"0"
4104,4583,19,"0"
4104,4838,337,"0"
4104,4878,169,"0"
4104,4975,18,"0"
4104,5027,137,"0"
4104,5028,28,"0"
4104,5131,7,"0"
4104,5168,3,"0"
4104,5170,1,"0"
4104,5171,7,"0"
4104,5172,1,"0"
4105,3598,51,"0"
4105,4268,235,"0"
4105,4583,16,"0"
4105,4838,339,"0"
4105,4878,171,"0"
4105,4975,20,"0"
4105,5027,132,"0"
4105,5028,20,"0"
4105,5131,10,"0"
4105,5168,2,"0"
4105,5171,3,"0"
4105,5172,1,"0"
4106,3598,54,"0"
4106,4268,239,"0"
4106,4583,12,"0"
4106,4838,326,"0"
4106,4878,165,"0"
4106,4975,24,"0"
4106,5027,134,"0"
4106,5028,24,"0"
4106,5131,12,"0"
4106,5168,4,"0"
4106,5171,4,"0"
4106,5173,1,"0"
4106,5174,1,"0"
4107,3598,66,"0"
4107,4268,231,"0"
4107,4583,14,"0"
4107,4838,324,"0"
4107,4878,159,"0"
4107,4975,19,"0"
4107,5027,132,"0"
4107,5028,28,"0"
4107,5131,7,"0"
4107,5168,6,"0"
4107,5171,8,"0"
4107,5173,4,"0"
4107,5174,1,"0"
4107,5175,1,"0"
4108,3598,72,"0"
4108,4268,228,"0"
4108,4583,11,"0"
4108,4838,332,"0"
4108,4878,157,"0"
4108,4975,18,"0"
4108,5027,115,"0"
4108,5028,29,"0"
4108,5131,8,"0"
4108,5168,8,"0"
4108,5171,11,"0"
4108,5173,7,"0"
4108,5174,3,"0"
4108,5176,1,"0"
4109,3598,71,"0"
4109,4268,238,"0"
4109,4583,4,"0"
4109,4838,360,"0"
4109,4878,137,"0"
4109,4975,17,"0"
4109,5027,113,"0"
4109,5028,26,"0"
4109,5131,9,"0"
4109,5168,5,"0"
4109,5171,12,"0"
4109,5173,7,"0"
4109,5177,1,"0"
4110,3598,60,"0"
4110,4268,269,"0"
4110,4583,3,"0"
4110,4838,326,"0"
4110,4878,144,"0"
4110,4975,23,"0"
4110,5027,121,"0"
4110,5028,21,"0"
4110,5131,8,"0"
4110,5168,6,"0"
4110,5171,15,"0"
4110,5173,3,"0"
4110,5178,1,"0"
4111,3598,68,"0"
4111,4268,248,"0"
4111,4583,5,"0"
4111,4838,327,"0"
4111,4878,142,"0"
4111,4975,27,"0"
4111,5027,121,"0"
4111,5028,26,"0"
4111,5131,8,"0"
4111,5168,2,"0"
4111,5171,22,"0"
4111,5173,3,"0"
4111,5179,1,"0"
4112,3598,63,"0"
4112,4268,258,"0"
4112,4583,6,"0"
4112,4838,306,"0"
4112,4878,135,"0"
4112,4975,27,"0"
4112,5027,140,"0"
4112,5028,28,"0"
4112,5131,8,"0"
4112,5168,1,"0"
4112,5171,23,"0"
4112,5173,3,"0"
4112,5180,1,"0"
4112,5181,1,"0"
4113,3598,55,"0"
4113,4268,257,"0"
4113,4583,3,"0"
4113,4838,310,"0"
4113,4878,151,"0"
4113,4975,27,"0"
4113,5027,129,"0"
4113,5028,36,"0"
4113,5131,7,"0"
4113,5171,19,"0"
4113,5173,3,"0"
4113,5181,2,"0"
4113,5182,1,"0"
4114,3598,66,"0"
4114,4268,260,"0"
4114,4583,6,"0"
4114,4838,318,"0"
4114,4878,123,"0"
4114,4975,23,"0"
4114,5027,130,"0"
4114,5028,36,"0"
4114,5131,10,"0"
4114,5171,21,"0"
4114,5173,4,"0"
4114,5181,2,"0"
4114,5182,1,"0"
4115,3598,76,"0"
4115,4268,232,"0"
4115,4583,9,"0"
4115,4838,317,"0"
4115,4878,120,"0"
4115,4975,28,"0"
4115,5027,144,"0"
4115,5028,39,"0"
4115,5131,10,"0"
4115,5171,19,"0"
4115,5173,3,"0"
4115,5181,2,"0"
4115,5183,1,"0"
4116,3598,69,"0"
4116,4268,244,"0"
4116,4583,11,"0"
4116,4838,302,"0"
4116,4878,130,"0"
4116,4975,27,"0"
4116,5027,140,"0"
4116,5028,41,"0"
4116,5131,8,"0"
4116,5171,18,"0"
4116,5173,5,"0"
4116,5181,2,"0"
4116,5183,3,"0"
4117,3598,78,"0"
4117,4268,241,"0"
4117,4583,8,"0"
4117,4838,286,"0"
4117,4878,135,"0"
4117,4975,35,"0"
4117,5027,138,"0"
4117,5028,47,"0"
4117,5131,10,"0"
4117,5171,20,"0"
4117,5173,1,"0"
4117,5181,1,"0"
4118,3598,82,"0"
4118,4268,208,"0"
4118,4583,10,"0"
4118,4838,311,"0"
4118,4878,146,"0"
4118,4975,32,"0"
4118,5027,141,"0"
4118,5028,44,"0"
4118,5131,10,"0"
4118,5171,13,"0"
4118,5181,3,"0"
4119,3598,102,"0"
4119,4268,215,"0"
4119,4583,9,"0"
4119,4838,282,"0"
4119,4878,147,"0"
4119,4975,30,"0"
4119,5027,139,"0"
4119,5028,49,"0"
4119,5131,9,"0"
4119,5171,13,"0"
4119,5181,3,"0"
4119,5184,1,"0"
4119,5185,1,"0"
4120,3598,116,"0"
4120,4268,209,"0"
4120,4583,4,"0"
4120,4838,286,"0"
4120,4878,135,"0"
4120,4975,39,"0"
4120,5027,134,"0"
4120,5028,42,"0"
4120,5131,12,"0"
4120,5171,14,"0"
4120,5181,6,"0"
4120,5184,2,"0"
4120,5186,1,"0"
4121,3598,125,"0"
4121,4268,195,"0"
4121,4583,5,"0"
4121,4838,304,"0"
4121,4878,143,"0"
4121,4975,39,"0"
4121,5027,117,"0"
4121,5028,32,"0"
4121,5131,8,"0"
4121,5171,15,"0"
4121,5181,10,"0"
4121,5184,6,"0"
4121,5187,1,"0"
4122,3598,119,"0"
4122,4268,178,"0"
4122,4583,6,"0"
4122,4838,332,"0"
4122,4878,123,"0"
4122,4975,34,"0"
4122,5027,127,"0"
4122,5028,32,"0"
4122,5131,2,"0"
4122,5171,29,"0"
4122,5181,11,"0"
4122,5184,6,"0"
4122,5188,1,"0"
4123,3598,107,"0"
4123,4268,175,"0"
4123,4583,7,"0"
4123,4838,373,"0"
4123,4878,113,"0"
4123,4975,28,"0"
4123,5027,122,"0"
4123,5028,26,"0"
4123,5131,1,"0"
4123,5171,32,"0"
4123,5181,8,"0"
4123,5184,7,"0"
4123,5188,1,"0"
4124,3598,111,"0"
4124,4268,164,"0"
4124,4583,11,"0"
4124,4838,371,"0"
4124,4878,115,"0"
4124,4975,26,"0"
4124,5027,128,"0"
4124,5028,22,"0"
4124,5171,39,"0"
4124,5181,9,"0"
4124,5184,4,"0"
4125,3598,103,"0"
4125,4268,181,"0"
4125,4583,12,"0"
4125,4838,371,"0"
4125,4878,127,"0"
4125,4975,21,"0"
4125,5027,117,"0"
4125,5028,21,"0"
4125,5171,33,"0"
4125,5181,7,"0"
4125,5184,5,"0"
4125,5189,1,"0"
4125,5190,1,"0"
4126,3598,110,"0"
4126,4268,184,"0"
4126,4583,12,"0"
4126,4838,368,"0"
4126,4878,119,"0"
4126,4975,18,"0"
4126,5027,127,"0"
4126,5028,26,"0"
4126,5171,17,"0"
4126,5181,9,"0"
4126,5184,8,"0"
4126,5189,1,"0"
4126,5191,1,"0"
4127,3598,116,"0"
4127,4268,185,"0"
4127,4583,14,"0"
4127,4838,395,"0"
4127,4878,101,"0"
4127,4975,13,"0"
4127,5027,106,"0"
4127,5028,33,"0"
4127,5171,15,"0"
4127,5181,10,"0"
4127,5184,9,"0"
4127,5191,2,"0"
4127,5192,1,"0"
4128,3598,111,"0"
4128,4268,184,"0"
4128,4583,12,"0"
4128,4838,382,"0"
4128,4878,128,"0"
4128,4975,22,"0"
4128,5027,91,"0"
4128,5028,34,"0"
4128,5171,15,"0"
4128,5181,9,"0"
4128,5184,10,"0"
4128,5191,2,"0"
4129,3598,112,"0"
4129,4268,183,"0"
4129,4583,14,"0"
4129,4838,379,"0"
4129,4878,136,"0"
4129,4975,15,"0"
4129,5027,88,"0"
4129,5028,35,"0"
4129,5171,15,"0"
4129,5181,13,"0"
4129,5184,8,"0"
4129,5193,1,"0"
4129,5194,1,"0"
4130,3598,111,"0"
4130,4268,179,"0"
4130,4583,13,"0"
4130,4838,380,"0"
4130,4878,138,"0"
4130,4975,14,"0"
4130,5027,87,"0"
4130,5028,46,"0"
4130,5171,11,"0"
4130,5181,12,"0"
4130,5184,8,"0"
4130,5195,1,"0"
4131,3598,126,"0"
4131,4268,165,"0"
4131,4583,12,"0"
4131,4838,391,"0"
4131,4878,112,"0"
4131,4975,18,"0"
4131,5027,96,"0"
4131,5028,50,"0"
4131,5171,8,"0"
4131,5181,9,"0"
4131,5184,11,"0"
4131,5195,2,"0"
4132,3598,130,"0"
4132,4268,167,"0"
4132,4583,13,"0"
4132,4838,394,"0"
4132,4878,108,"0"
4132,4975,18,"0"
4132,5027,92,"0"
4132,5028,54,"0"
4132,5171,10,"0"
4132,5181,7,"0"
4132,5184,6,"0"
4132,5195,1,"0"
4133,3598,149,"0"
4133,4268,165,"0"
4133,4583,10,"0"
4133,4838,393,"0"
4133,4878,92,"0"
4133,4975,16,"0"
4133,5027,86,"0"
4133,5028,68,"0"
4133,5171,5,"0"
4133,5181,8,"0"
4133,5184,5,"0"
4133,5195,2,"0"
4133,5196,1,"0"
4134,3598,157,"0"
4134,4268,165,"0"
4134,4583,11,"0"
4134,4838,392,"0"
4134,4878,98,"0"
4134,4975,13,"0"
4134,5027,78,"0"
4134,5028,59,"0"
4134,5171,8,"0"
4134,5181,9,"0"
4134,5184,4,"0"
4134,5195,6,"0"
4135,3598,162,"0"
4135,4268,156,"0"
4135,4583,9,"0"
4135,4838,405,"0"
4135,4878,88,"0"
4135,4975,14,"0"
4135,5027,83,"0"
4135,5028,48,"0"
4135,5171,14,"0"
4135,5181,12,"0"
4135,5184,2,"0"
4135,5195,6,"0"
4135,5197,1,"0"
4136,3598,145,"0"
4136,4268,154,"0"
4136,4583,10,"0"
4136,4838,417,"0"
4136,4878,85,"0"
4136,4975,14,"0"
4136,5027,94,"0"
4136,5028,43,"0"
4136,5171,14,"0"
4136,5181,9,"0"
4136,5184,2,"0"
4136,5195,8,"0"
4136,5197,2,"0"
4136,5198,1,"0"
4136,5199,1,"0"
4136,5200,1,"0"
4137,3598,162,"0"
4137,4268,127,"0"
4137,4583,14,"0"
4137,4838,418,"0"
4137,4878,95,"0"
4137,4975,12,"0"
4137,5027,83,"0"
4137,5028,50,"0"
4137,5171,12,"0"
4137,5181,5,"0"
4137,5184,2,"0"
4137,5195,11,"0"
4137,5197,4,"0"
4137,5199,1,"0"
4137,5200,2,"0"
4137,5201,1,"0"
4137,5202,1,"0"
4138,3598,175,"0"
4138,4268,137,"0"
4138,4583,12,"0"
4138,4838,397,"0"
4138,4878,89,"0"
4138,4975,11,"0"
4138,5027,95,"0"
4138,5028,51,"0"
4138,5171,14,"0"
4138,5181,2,"0"
4138,5184,4,"0"
4138,5195,8,"0"
4138,5197,2,"0"
4138,5200,1,"0"
4138,5201,2,"0"
4139,3598,160,"0"
4139,4268,149,"0"
4139,4583,11,"0"
4139,4838,386,"0"
4139,4878,98,"0"
4139,4975,18,"0"
4139,5027,85,"0"
4139,5028,58,"0"
4139,5171,20,"0"
4139,5181,2,"0"
4139,5184,3,"0"
4139,5195,5,"0"
4139,5197,2,"0"
4139,5200,1,"0"
4139,5201,2,"0"
4140,3598,173,"0"
4140,4268,150,"0"
4140,4583,12,"0"
4140,4838,356,"0"
4140,4878,120,"0"
4140,4975,15,"0"
4140,5027,83,"0"
4140,5028,49,"0"
4140,5171,20,"0"
4140,5181,3,"0"
4140,5184,5,"0"
4140,5195,9,"0"
4140,5197,2,"0"
4140,5200,1,"0"
4140,5201,2,"0"
4141,3598,152,"0"
4141,4268,164,"0"
4141,4583,14,"0"
4141,4838,352,"0"
4141,4878,115,"0"
4141,4975,20,"0"
4141,5027,76,"0"
4141,5028,60,"0"
4141,5171,21,"0"
4141,5181,4,"0"
4141,5184,6,"0"
4141,5195,9,"0"
4141,5197,1,"0"
4141,5200,1,"0"
4141,5201,4,"0"
4141,5203,1,"0"
4142,3598,149,"0"
4142,4268,152,"0"
4142,4583,12,"0"
4142,4838,392,"0"
4142,4878,111,"0"
4142,4975,20,"0"
4142,5027,68,"0"
4142,5028,52,"0"
4142,5171,18,"0"
4142,5181,5,"0"
4142,5184,5,"0"
4142,5195,9,"0"
4142,5200,1,"0"
4142,5201,5,"0"
4142,5204,1,"0"
4143,3598,143,"0"
4143,4268,154,"0"
4143,4583,5,"0"
4143,4838,394,"0"
4143,4878,114,"0"
4143,4975,21,"0"
4143,5027,72,"0"
4143,5028,56,"0"
4143,5171,19,"0"
4143,5181,2,"0"
4143,5184,5,"0"
4143,5195,6,"0"
4143,5201,7,"0"
4143,5204,2,"0"
4144,3598,132,"0"
4144,4268,147,"0"
4144,4583,3,"0"
4144,4838,388,"0"
